sample_id,lon,lat,Collection_Date,climate_method
ERR1559143,-88.230357,41.841518,11/19/10,exact
ERR1559144,-88.230357,41.841518,11/19/10,exact
ERR1559149,-88.230357,41.841522,11/21/10,exact
ERR1559151,-88.230357,41.841522,11/21/10,exact
ERR1559154,-88.230357,41.841522,11/21/10,exact
ERR1559156,-88.230357,41.841522,11/21/10,exact
ERR1559157,-88.230357,41.841522,11/21/10,exact
ERR1559159,-88.230357,41.841522,11/21/10,exact
ERR1559164,-88.230357,41.841522,11/21/10,exact
ERR1559167,-88.230357,41.841522,11/21/10,exact
ERR1559168,-88.230357,41.841522,11/21/10,exact
ERR1559173,-88.230357,41.841519,11/19/10,exact
ERR1559176,-88.230357,41.841519,11/19/10,exact
ERR1559177,-88.230357,41.841519,11/19/10,exact
ERR1559182,-88.230357,41.841519,11/19/10,exact
ERR1559184,-88.230357,41.841519,11/19/10,exact
ERR1559189,-88.230357,41.841519,11/19/10,exact
ERR1559193,-88.230357,41.841519,11/19/10,exact
ERR1559195,-88.230357,41.841526,11/19/10,exact
ERR1559196,-88.230357,41.841526,11/19/10,exact
ERR1559198,-88.230357,41.841526,11/19/10,exact
ERR1559199,-88.230357,41.841526,11/19/10,exact
ERR1559200,-88.230357,41.841526,11/19/10,exact
ERR1559205,-88.230357,41.841526,11/19/10,exact
ERR1559208,-88.230357,41.841526,11/19/10,exact
ERR1559212,-88.230357,41.841526,11/19/10,exact
ERR1559215,-88.230357,41.841526,11/19/10,exact
ERR1559216,-88.230357,41.841526,11/19/10,exact
ERR1559217,-88.230357,41.841527,11/21/10,exact
ERR1559218,-88.230357,41.841527,11/21/10,exact
ERR1559228,-88.230357,41.841527,11/21/10,exact
ERR1559232,-88.230357,41.841527,11/21/10,exact
ERR1559233,-88.230357,41.841527,11/21/10,exact
ERR1559235,-88.230357,41.841527,11/21/10,exact
ERR1559241,-88.230357,41.84151,11/19/10,exact
ERR1559247,-88.230357,41.84151,11/19/10,exact
ERR1559248,-88.230357,41.84151,11/19/10,exact
ERR1559249,-88.230357,41.84151,11/19/10,exact
ERR1559254,-88.230357,41.84151,11/19/10,exact
ERR1559257,-88.230357,41.84151,11/19/10,exact
ERR1559258,-88.230357,41.84151,11/19/10,exact
ERR1559262,-88.230357,41.84151,11/19/10,exact
ERR1559265,-88.230357,41.841116,11/19/10,exact
ERR1559266,-88.230357,41.841116,11/19/10,exact
ERR1559267,-88.230357,41.841116,11/19/10,exact
ERR1559277,-88.230357,41.841116,11/19/10,exact
ERR1559278,-88.230357,41.841116,11/19/10,exact
ERR1559282,-88.230357,41.841116,11/19/10,exact
ERR1559283,-88.230357,41.841116,11/19/10,exact
ERR1559285,-88.230357,41.841116,11/19/10,exact
ERR1559289,-88.230357,41.841124,11/21/10,exact
ERR1559292,-88.230357,41.841124,11/21/10,exact
ERR1559294,-88.230357,41.841124,11/21/10,exact
ERR1559296,-88.230357,41.841124,11/21/10,exact
ERR1559300,-88.230357,41.841124,11/21/10,exact
ERR1559301,-88.230357,41.841124,11/21/10,exact
ERR1559305,-88.230357,41.841124,11/21/10,exact
ERR1559307,-88.230357,41.841124,11/21/10,exact
ERR1559308,-88.230357,41.841124,11/21/10,exact
ERR1559321,-88.230357,41.841118,11/19/10,exact
ERR1559327,-88.230357,41.841118,11/19/10,exact
ERR1559330,-88.230357,41.841118,11/19/10,exact
ERR1559332,-88.230357,41.841118,11/19/10,exact
ERR1559335,-88.230357,41.841118,11/19/10,exact
ERR1559337,-88.230357,41.84112,11/21/10,exact
ERR1559341,-88.230357,41.84112,11/21/10,exact
ERR1559343,-88.230357,41.84112,11/21/10,exact
ERR1559356,-88.230357,41.84112,11/21/10,exact
ERR1559357,-88.230357,41.84112,11/21/10,exact
ERR1559364,-88.230357,41.841125,11/19/10,exact
ERR1559367,-88.230357,41.841125,11/19/10,exact
ERR1559368,-88.230357,41.841125,11/19/10,exact
ERR1559371,-88.230357,41.841125,11/19/10,exact
ERR1559372,-88.230357,41.841125,11/19/10,exact
ERR1559377,-88.230357,41.841125,11/19/10,exact
ERR1559383,-88.230357,41.841111,11/19/10,exact
ERR1559388,-88.230357,41.841111,11/19/10,exact
ERR1559396,-88.230357,41.841111,11/19/10,exact
ERR1559401,-88.230357,41.841111,11/19/10,exact
ERR1559403,-88.230357,41.841111,11/19/10,exact
ERR1559413,-88.230357,41.841114,11/21/10,exact
ERR1559416,-88.230357,41.841114,11/21/10,exact
ERR1559417,-88.230357,41.841114,11/21/10,exact
ERR1559426,-88.230357,41.841114,11/21/10,exact
ERR1559427,-88.230357,41.841114,11/21/10,exact
ERR1559430,-88.230357,41.841121,11/19/10,exact
ERR1559439,-88.230357,41.841121,11/19/10,exact
ERR1559440,-88.230357,41.841121,11/19/10,exact
ERR1559442,-88.230357,41.841121,11/19/10,exact
ERR1559443,-88.230357,41.841121,11/19/10,exact
ERR1559448,-88.230357,41.841121,11/19/10,exact
ERR1559450,-88.230357,41.841121,11/19/10,exact
ERR1559451,-88.230357,41.841121,11/19/10,exact
ERR1559452,-88.230357,41.841123,11/21/10,exact
ERR1559458,-88.230357,41.841123,11/21/10,exact
ERR1559465,-88.230357,41.841123,11/21/10,exact
ERR1559470,-88.230357,41.841123,11/21/10,exact
ERR1559479,-88.230357,41.841126,11/19/10,exact
ERR1559487,-88.230357,41.841126,11/19/10,exact
ERR1559494,-88.230357,41.841126,11/19/10,exact
ERR1559499,-88.230357,41.841126,11/19/10,exact
ERR1559500,-88.230357,41.840732,11/19/10,exact
ERR1559501,-88.230357,41.840732,11/19/10,exact
ERR1559504,-88.230357,41.840732,11/19/10,exact
ERR1559505,-88.230357,41.840732,11/19/10,exact
ERR1559506,-88.230357,41.840732,11/19/10,exact
ERR1559514,-88.230357,41.840732,11/19/10,exact
ERR1559516,-88.230357,41.840732,11/19/10,exact
ERR1559519,-88.230357,41.840732,11/19/10,exact
ERR1559526,-88.230357,41.840725,11/19/10,exact
ERR1559533,-88.230357,41.840725,11/19/10,exact
ERR1559536,-88.230357,41.840725,11/19/10,exact
ERR1559540,-88.230357,41.840725,11/19/10,exact
ERR1559542,-88.230357,41.840725,11/19/10,exact
ERR1559544,-88.230357,41.840725,11/19/10,exact
ERR1559557,-88.230357,41.840718,11/21/10,exact
ERR1559568,-88.230357,41.840718,11/21/10,exact
ERR1559572,-88.230357,41.84073,11/21/10,exact
ERR1559574,-88.230357,41.84073,11/21/10,exact
ERR1559576,-88.230357,41.84073,11/21/10,exact
ERR1559579,-88.230357,41.84073,11/21/10,exact
ERR1559581,-88.230357,41.84073,11/21/10,exact
ERR1559584,-88.230357,41.84073,11/21/10,exact
ERR1559587,-88.230357,41.84073,11/21/10,exact
ERR1559594,-88.230357,41.84073,11/21/10,exact
ERR1559599,-88.230357,41.840733,11/19/10,exact
ERR1559600,-88.230357,41.840733,11/19/10,exact
ERR1559602,-88.230357,41.840733,11/19/10,exact
ERR1559603,-88.230357,41.840733,11/19/10,exact
ERR1559604,-88.230357,41.840733,11/19/10,exact
ERR1559606,-88.230357,41.840733,11/19/10,exact
ERR1559612,-88.230357,41.840733,11/19/10,exact
ERR1559614,-88.230357,41.840733,11/19/10,exact
ERR1559617,-88.230357,41.840733,11/19/10,exact
ERR1559630,-88.230357,41.840733,11/21/10,exact
ERR1559631,-88.230357,41.840733,11/21/10,exact
ERR1559634,-88.230357,41.840733,11/21/10,exact
ERR1559642,-88.230357,41.840733,11/21/10,exact
ERR1559645,-88.230357,41.840719,11/19/10,exact
ERR1559648,-88.230357,41.840719,11/19/10,exact
ERR1559649,-88.230357,41.840719,11/19/10,exact
ERR1559651,-88.230357,41.840719,11/19/10,exact
ERR1559652,-88.230357,41.840719,11/19/10,exact
ERR1559655,-88.230357,41.840719,11/19/10,exact
ERR1559656,-88.230357,41.840719,11/19/10,exact
ERR1559658,-88.230357,41.840719,11/19/10,exact
ERR1559662,-88.230357,41.840719,11/19/10,exact
ERR1559663,-88.230357,41.840719,11/19/10,exact
ERR1559677,-88.230357,41.840715,11/21/10,exact
ERR1559679,-88.230357,41.840715,11/21/10,exact
ERR1559682,-88.230357,41.840715,11/21/10,exact
ERR1559684,-88.230357,41.840715,11/21/10,exact
ERR1559685,-88.230357,41.840715,11/21/10,exact
ERR1559690,-88.230357,41.840726,11/19/10,exact
ERR1559691,-88.230357,41.840726,11/19/10,exact
ERR1559697,-88.230357,41.840726,11/19/10,exact
ERR1559700,-88.230357,41.840726,11/19/10,exact
ERR1559702,-88.230357,41.840726,11/19/10,exact
ERR1559711,-88.230357,41.840726,11/19/10,exact
ERR1559716,-88.230357,41.840717,11/19/10,exact
ERR1559717,-88.230357,41.840717,11/19/10,exact
ERR1559718,-88.230357,41.840717,11/19/10,exact
ERR1559723,-88.230357,41.840717,11/19/10,exact
ERR1559726,-88.230357,41.840717,11/19/10,exact
ERR1559727,-88.230357,41.840717,11/19/10,exact
ERR1559733,-88.230357,41.840717,11/19/10,exact
ERR1559735,-88.230357,41.840717,11/19/10,exact
ERR1766564,-122.40173,38.47372,3/31/11,exact
ERR1766565,-122.40173,38.47372,3/31/11,exact
ERR1766566,-122.40173,38.47372,3/31/11,exact
ERR1766567,-122.40173,38.47372,3/31/11,exact
ERR1766569,-122.40153,38.473865,3/31/11,exact
ERR1766570,-122.40153,38.473865,3/31/11,exact
ERR1766571,-122.40153,38.473865,3/31/11,exact
ERR1766572,-122.40135,38.47395,3/31/11,exact
ERR1766573,-122.40135,38.47395,3/31/11,exact
ERR1766574,-122.40135,38.47395,3/31/11,exact
ERR1766575,-122.40135,38.47395,3/31/11,exact
ERR1766576,-122.42686,38.45868,4/12/11,exact
ERR1766580,-122.42615,38.45901,4/12/11,exact
ERR1766582,-122.42615,38.45901,4/12/11,exact
ERR1766583,-122.42615,38.45901,4/12/11,exact
ERR1766584,-122.42628,38.45951,4/12/11,exact
ERR1766585,-122.42628,38.45951,4/12/11,exact
ERR1766586,-122.42628,38.45951,4/12/11,exact
ERR1766587,-122.42628,38.45951,4/12/11,exact
ERR1766589,-122.41701,38.43368,4/13/11,exact
ERR1766591,-122.41701,38.43368,4/13/11,exact
ERR1766592,-122.41761,38.433397,4/13/11,exact
ERR1766595,-122.41761,38.433397,4/13/11,exact
ERR1766596,-122.41844,38.43332,4/14/11,exact
ERR1766597,-122.41844,38.43332,4/14/11,exact
ERR1766598,-122.41844,38.43332,4/14/11,exact
ERR1766600,-122.43881,38.478857,4/25/11,exact
ERR1766601,-122.43881,38.478857,4/25/11,exact
ERR1766602,-122.43881,38.478857,4/25/11,exact
ERR1766603,-122.43881,38.478857,4/25/11,exact
ERR1766604,-122.43889,38.47901,4/25/11,exact
ERR1766605,-122.43889,38.47901,4/25/11,exact
ERR1766606,-122.43889,38.47901,4/25/11,exact
ERR1766608,-122.43909,38.47901,4/25/11,exact
ERR1766609,-122.43909,38.47901,4/25/11,exact
ERR1766610,-122.43909,38.47901,4/25/11,exact
ERR1766611,-122.43909,38.47901,4/25/11,exact
ERR1766612,-122.441,38.47763,4/26/11,exact
ERR1766613,-122.441,38.47763,4/26/11,exact
ERR1766618,-122.44122,38.4776,4/26/11,exact
ERR1766620,-122.44156,38.47766,4/26/11,exact
ERR1766622,-122.44156,38.47766,4/26/11,exact
ERR1766629,-122.4267,38.45737,4/28/11,exact
ERR1766631,-122.4267,38.45737,4/28/11,exact
ERR1766633,-122.42628,38.45702,4/28/11,exact
ERR1766634,-122.42628,38.45702,4/28/11,exact
ERR1766635,-122.42628,38.45702,4/28/11,exact
ERR1766636,-122.43715,38.44896,5/2/11,exact
ERR1766637,-122.43715,38.44896,5/2/11,exact
ERR1766638,-122.43715,38.44896,5/2/11,exact
ERR1766639,-122.43715,38.44896,5/2/11,exact
ERR1766640,-122.43715,38.44896,5/2/11,exact
ERR1766642,-122.43715,38.44896,5/2/11,exact
ERR1766643,-122.43715,38.44896,5/2/11,exact
ERR1766644,-122.43715,38.44896,5/2/11,exact
ERR1766649,-122.43783,38.44777,5/2/11,exact
ERR1766651,-122.43783,38.44777,5/2/11,exact
ERR1766652,-122.43783,38.44777,5/2/11,exact
ERR1766653,-122.40939,38.47026,5/3/11,exact
ERR1766654,-122.40939,38.47026,5/3/11,exact
ERR1766655,-122.40939,38.47026,5/3/11,exact
ERR1766656,-122.40939,38.47026,5/3/11,exact
ERR1766657,-122.41012,38.4714,5/3/11,exact
ERR1766658,-122.41012,38.4714,5/3/11,exact
ERR1766660,-122.41012,38.4714,5/3/11,exact
ERR1766661,-122.41116,38.4718,5/3/11,exact
ERR1766662,-122.41116,38.4718,5/3/11,exact
ERR1766663,-122.41116,38.4718,5/3/11,exact
ERR1766664,-122.41116,38.4718,5/3/11,exact
ERR1766665,-122.41245,38.46748,5/4/11,exact
ERR1766667,-122.41245,38.46748,5/4/11,exact
ERR1766668,-122.41245,38.46748,5/4/11,exact
ERR1766671,-122.41299,38.46709,5/4/11,exact
ERR1766672,-122.41299,38.46709,5/4/11,exact
ERR1766673,-122.41292,38.467764,5/4/11,exact
ERR1766674,-122.41292,38.467764,5/4/11,exact
ERR1766675,-122.41292,38.467764,5/4/11,exact
ERR1766676,-122.41292,38.467764,5/4/11,exact
ERR1766677,-122.40929,38.47252,5/5/11,exact
ERR1766678,-122.40929,38.47252,5/5/11,exact
ERR1766679,-122.40929,38.47252,5/5/11,exact
ERR1766680,-122.40929,38.47252,5/5/11,exact
ERR1766681,-122.40956,38.47245,5/5/11,exact
ERR1766682,-122.40956,38.47245,5/5/11,exact
ERR1766683,-122.40956,38.47245,5/5/11,exact
ERR1766684,-122.40956,38.47245,5/5/11,exact
ERR1766685,-122.40991,38.47239,5/5/11,exact
ERR1766686,-122.40991,38.47239,5/5/11,exact
ERR1766687,-122.40991,38.47239,5/5/11,exact
ERR1766688,-122.40991,38.47239,5/5/11,exact
ERR1766689,-122.34193,38.29354,5/11/11,exact
ERR1766690,-122.34193,38.29354,5/11/11,exact
ERR1766691,-122.34193,38.29354,5/11/11,exact
ERR1766692,-122.34193,38.29354,5/11/11,exact
ERR1766693,-122.34151,38.29333,5/11/11,exact
ERR1766694,-122.34151,38.29333,5/11/11,exact
ERR1766695,-122.34151,38.29333,5/11/11,exact
ERR1766697,-122.33996,38.293418,5/11/11,exact
ERR1766698,-122.33996,38.293418,5/11/11,exact
ERR1766699,-122.33996,38.293418,5/11/11,exact
ERR1766700,-122.33996,38.293418,5/11/11,exact
ERR1766702,-122.33833,38.29203,5/12/11,exact
ERR1766703,-122.33833,38.29203,5/12/11,exact
ERR1766704,-122.33833,38.29203,5/12/11,exact
ERR1766705,-122.33882,38.29192,5/12/11,exact
ERR1766706,-122.33882,38.29192,5/12/11,exact
ERR1766708,-122.33882,38.29192,5/12/11,exact
ERR1766709,-122.33722,38.29092,5/12/11,exact
ERR1766710,-122.33722,38.29092,5/12/11,exact
ERR1766711,-122.33722,38.29092,5/12/11,exact
ERR1766712,-122.33722,38.29092,5/12/11,exact
ERR1766713,-122.32494,38.22986,6/8/11,exact
ERR1766714,-122.32494,38.22986,6/8/11,exact
ERR1766715,-122.32494,38.22986,6/8/11,exact
ERR1766716,-122.32494,38.22986,6/8/11,exact
ERR1766717,-122.32443,38.22976,6/8/11,exact
ERR1766718,-122.32443,38.22976,6/8/11,exact
ERR1766719,-122.32443,38.22976,6/8/11,exact
ERR1766721,-122.32317,38.22948,6/8/11,exact
ERR1766723,-122.32317,38.22948,6/8/11,exact
ERR1766727,-122.46577,38.4902,6/9/11,exact
ERR1766728,-122.46577,38.4902,6/9/11,exact
ERR1766729,-122.4659,38.48947,6/9/11,exact
ERR1766730,-122.4659,38.48947,6/9/11,exact
ERR1766731,-122.4659,38.48947,6/9/11,exact
ERR1766733,-122.46605,38.49123,6/9/11,exact
ERR1766734,-122.46605,38.49123,6/9/11,exact
ERR1766735,-122.46605,38.49123,6/9/11,exact
ERR1766736,-122.46605,38.49123,6/9/11,exact
ERR1766738,-122.31195,38.35729,6/13/11,exact
ERR1766739,-122.31195,38.35729,6/13/11,exact
ERR1766740,-122.31195,38.35729,6/13/11,exact
ERR1766741,-122.31215,38.35614,6/13/11,exact
ERR1766742,-122.31215,38.35614,6/13/11,exact
ERR1766743,-122.31215,38.35614,6/13/11,exact
ERR1766744,-122.31215,38.35614,6/13/11,exact
ERR1766745,-122.31361,38.35649,6/13/11,exact
ERR1766746,-122.31361,38.35649,6/13/11,exact
ERR1766747,-122.31361,38.35649,6/13/11,exact
ERR1766748,-122.31361,38.35649,6/13/11,exact
ERR1766749,-122.4877,38.57227,6/15/11,exact
ERR1766750,-122.4877,38.57227,6/15/11,exact
ERR1766751,-122.4877,38.57227,6/15/11,exact
ERR1766753,-122.4877,38.57227,6/15/11,exact
ERR1766754,-122.4877,38.57227,6/15/11,exact
ERR1766759,-122.48834,38.572293,6/15/11,exact
ERR1766760,-122.48834,38.572293,6/15/11,exact
ERR1766761,-122.48834,38.572293,6/15/11,exact
ERR1766762,-122.48834,38.572293,6/15/11,exact
ERR1766763,-122.48917,38.57228,6/15/11,exact
ERR1766765,-122.48917,38.57228,6/15/11,exact
ERR1766767,-122.32426,38.53331,6/20/11,exact
ERR1766768,-122.32426,38.53331,6/20/11,exact
ERR1766769,-122.32426,38.53331,6/20/11,exact
ERR1766770,-122.32426,38.53331,6/20/11,exact
ERR1766772,-122.32297,38.53309,6/20/11,exact
ERR1766773,-122.32297,38.53309,6/20/11,exact
ERR1766777,-122.32292,38.532099,6/20/11,exact
ERR1766778,-122.32292,38.532099,6/20/11,exact
ERR1766779,-122.59386,38.62115,6/23/11,exact
ERR1766780,-122.59386,38.62115,6/23/11,exact
ERR1766783,-122.59469,38.62136,6/23/11,exact
ERR1766784,-122.59469,38.62136,6/23/11,exact
ERR1766785,-122.59469,38.62136,6/23/11,exact
ERR1766786,-122.59469,38.62136,6/23/11,exact
ERR1766788,-122.59411,38.62122,6/23/11,exact
ERR1766789,-122.59411,38.62122,6/23/11,exact
ERR1766790,-122.59411,38.62122,6/23/11,exact
ERR1766791,-122.59111,38.61946,6/23/11,exact
ERR1766792,-122.59111,38.61946,6/23/11,exact
ERR1766793,-122.59111,38.61946,6/23/11,exact
ERR1766796,-122.59062,38.6195,6/23/11,exact
ERR1766797,-122.59062,38.6195,6/23/11,exact
ERR1766798,-122.59062,38.6195,6/23/11,exact
ERR1766800,-122.59134,38.61925,6/23/11,exact
ERR1766802,-122.59134,38.61925,6/23/11,exact
ERR1844964,34.523,0.1075,3/29/12,exact
ERR1844966,34.48,0.0926,6/15/12,exact
ERR1844967,34.479,0.0929,3/30/12,exact
ERR1844968,34.479,0.0929,6/15/12,exact
ERR1844969,34.517,0.1225,3/31/12,exact
ERR1844970,34.517,0.1225,6/16/12,exact
ERR1844971,34.523,0.1075,6/14/12,exact
ERR1844972,34.523,0.1089,3/29/12,exact
ERR1844974,34.515,0.1216,6/16/12,exact
ERR1844975,34.517,0.1226,3/31/12,exact
ERR1844976,34.517,0.1226,6/16/12,exact
ERR1844977,34.523,0.1089,6/14/12,exact
ERR1844978,34.523,0.1071,3/29/12,exact
ERR1844979,34.505,0.0994,3/31/12,exact
ERR1844980,34.505,0.0994,6/16/12,exact
ERR1844981,34.479,0.0931,6/16/12,exact
ERR1844982,34.477,0.0936,6/15/12,exact
ERR1844983,34.481,0.0921,6/16/12,exact
ERR1844984,34.538,0.1325,6/16/12,exact
ERR1844985,34.538,0.1328,6/16/12,exact
ERR1844986,34.523,0.1071,6/14/12,exact
ERR1844987,34.518,0.1204,3/29/12,exact
ERR1844988,34.506,0.0989,6/16/12,exact
ERR1844989,34.49,0.0989,6/15/12,exact
ERR1844990,34.518,0.1204,6/14/12,exact
ERR1844991,34.522,0.1127,3/29/12,exact
ERR1844992,34.522,0.1127,6/14/12,exact
ERR1844993,34.521,0.1146,3/29/12,exact
ERR1844994,34.521,0.1146,6/14/12,exact
ERR1844995,34.491,0.0968,3/30/12,exact
ERR1844996,34.491,0.0968,6/15/12,exact
ERR1844998,34.49,0.0984,6/15/12,exact
ERR1845000,34.511,0.1015,6/17/12,exact
ERR1845001,34.511,0.1015,6/17/12,exact
ERR1845002,34.511,0.1015,6/17/12,exact
ERR1845003,34.511,0.1015,6/17/12,exact
ERR1845007,34.511,0.1015,6/17/12,exact
ERR1845008,34.511,0.1015,6/17/12,exact
ERR1845009,34.511,0.1015,6/17/12,exact
ERR1845010,34.511,0.1015,6/17/12,exact
ERR1845011,34.511,0.1015,6/17/12,exact
ERR1845012,34.511,0.1015,6/17/12,exact
ERR1845013,34.511,0.1015,6/17/12,exact
ERR1845014,34.511,0.1015,6/17/12,exact
ERR1845015,34.511,0.1015,6/17/12,exact
ERR1845016,34.511,0.1015,6/17/12,exact
ERR1845017,34.511,0.1015,6/17/12,exact
ERR1845018,34.511,0.1015,6/17/12,exact
ERR1845019,34.541,0.127,6/16/12,exact
ERR2259816,-105.24867,39.9614,7/3/09,exact
ERR2259817,-105.24867,39.9614,7/3/09,exact
ERR2259818,-105.24704,39.96098,7/3/09,exact
ERR2259819,-105.24704,39.96098,7/3/09,exact
ERR2259820,-105.24325,40.04718,7/3/09,exact
ERR2259821,-105.24325,40.04718,7/3/09,exact
ERR2259822,-105.24285,40.04715,7/3/09,exact
ERR2259823,-105.24285,40.04715,7/3/09,exact
ERR2259824,-105.24346,40.046911,7/3/09,exact
ERR2259825,-105.24346,40.046911,7/3/09,exact
ERR2259826,-105.24361,40.04695,7/3/09,exact
ERR2259827,-105.24361,40.04695,7/3/09,exact
ERR2259828,-105.24368,40.04686,7/3/09,exact
ERR2259829,-105.24368,40.04686,7/3/09,exact
ERR2259830,-105.24364,40.04697,7/3/09,exact
ERR2259831,-105.24364,40.04697,7/3/09,exact
ERR2259832,-105.24352,40.04666,7/3/09,exact
ERR2259833,-105.24352,40.04666,7/3/09,exact
ERR2259834,-105.24359,40.04659,7/3/09,exact
ERR2259835,-105.24359,40.04659,7/3/09,exact
ERR2259836,-105.24354,40.04645,7/3/09,exact
ERR2259837,-105.24354,40.04645,7/3/09,exact
ERR2259838,-105.24379,40.04623,7/3/09,exact
ERR2259839,-105.24379,40.04623,7/3/09,exact
ERR2259840,-105.24359,40.04632,7/3/09,exact
ERR2259841,-105.24359,40.04632,7/3/09,exact
ERR2259842,-105.24323,40.04707,7/3/09,exact
ERR2259843,-105.24323,40.04707,7/3/09,exact
ERR2259844,-105.24316,40.04715,7/3/09,exact
ERR2259845,-105.24316,40.04715,7/3/09,exact
ERR2259846,-105.24316,40.04715,7/3/09,exact
ERR2259847,-105.24316,40.04715,7/3/09,exact
ERR2259850,-105.24324,40.04704,7/3/09,exact
ERR2259851,-105.24324,40.04704,7/3/09,exact
ERR2259852,-105.2434,40.04698,7/3/09,exact
ERR2259853,-105.2434,40.04698,7/3/09,exact
ERR2259854,-105.2435,40.04706,7/3/09,exact
ERR2259855,-105.2435,40.04706,7/3/09,exact
ERR2259856,-105.2435,40.04706,7/3/09,exact
ERR2259857,-105.2435,40.04706,7/3/09,exact
ERR2259858,-105.24244,40.04709,7/7/09,exact
ERR2259859,-105.24244,40.04709,7/7/09,exact
ERR2259860,-105.24244,40.04709,7/7/09,exact
ERR2259861,-105.24244,40.04709,7/7/09,exact
ERR2259862,-105.24241,40.04715,7/7/09,exact
ERR2259863,-105.24241,40.04715,7/7/09,exact
ERR2259864,-105.24241,40.04715,7/7/09,exact
ERR2259865,-105.24241,40.04715,7/7/09,exact
ERR2259866,-105.24241,40.04715,7/7/09,exact
ERR2259867,-105.24241,40.04715,7/7/09,exact
ERR2259868,-105.24235,40.04705,7/7/09,exact
ERR2259869,-105.24235,40.04705,7/7/09,exact
ERR2259870,-105.24237,40.04713,7/7/09,exact
ERR2259871,-105.24237,40.04713,7/7/09,exact
ERR2259872,-105.2436,40.04641,6/26/09,exact
ERR2259873,-105.2436,40.04641,6/26/09,exact
ERR2259874,-105.24327,40.04715,6/26/09,exact
ERR2259875,-105.24327,40.04715,6/26/09,exact
ERR2259876,-105.24327,40.04715,6/26/09,exact
ERR2259877,-105.24327,40.04715,6/26/09,exact
ERR2259878,-105.24327,40.04715,6/26/09,exact
ERR2259879,-105.24327,40.04715,6/26/09,exact
ERR2259880,-105.24281,40.04729,6/26/09,exact
ERR2259881,-105.24281,40.04729,6/26/09,exact
ERR2259882,-105.24281,40.04729,6/26/09,exact
ERR2259883,-105.24281,40.04729,6/26/09,exact
ERR2259884,-105.2436,40.04641,6/26/09,exact
ERR2259885,-105.2436,40.04641,6/26/09,exact
ERR2259886,-105.24321,40.04707,6/26/09,exact
ERR2259888,-105.24321,40.04707,6/26/09,exact
ERR2259889,-105.24321,40.04707,6/26/09,exact
ERR2259890,-105.24345,40.04785,6/26/09,exact
ERR2259891,-105.24345,40.04785,6/26/09,exact
ERR2259892,-105.24345,40.04785,6/26/09,exact
ERR2259893,-105.24345,40.04785,6/26/09,exact
ERR2259894,-105.24345,40.04785,6/26/09,exact
ERR2259895,-105.24345,40.04785,6/26/09,exact
ERR2259896,-105.24308,40.04773,6/26/09,exact
ERR2259897,-105.24308,40.04773,6/26/09,exact
ERR2259898,-105.24308,40.04773,6/26/09,exact
ERR2259899,-105.24308,40.04773,6/26/09,exact
ERR2259900,-105.24292,40.04771,6/26/09,exact
ERR2259901,-105.24292,40.04771,6/26/09,exact
ERR2259902,-105.24308,40.04756,6/26/09,exact
ERR2259903,-105.24308,40.04756,6/26/09,exact
ERR2259904,-105.24308,40.04756,6/26/09,exact
ERR2259907,-105.24308,40.04756,6/26/09,exact
ERR2259908,-105.27674,40.10442,7/3/09,exact
